"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"2277110108";"La Neige En Deuil";"Troyat";"0";"Editions 84";"http://images.amazon.com/images/P/2277110108.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2277110108.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2277110108.01.LZZZZZZZ.jpg"
"2266078011";"Op Center, tome 1";"Tom Clancy";"1998";"Pocket";"http://images.amazon.com/images/P/2266078011.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2266078011.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2266078011.01.LZZZZZZZ.jpg"
"2253036625";"L'enfant Du Mont-Salvat";"Bonnier";"0";"Livre de Poche";"http://images.amazon.com/images/P/2253036625.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253036625.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253036625.01.LZZZZZZZ.jpg"
"2253004235";"L'Huile sur le feu: Roman";"Herve Bazin";"1971";"LGF";"http://images.amazon.com/images/P/2253004235.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253004235.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253004235.01.LZZZZZZZ.jpg"
"2843431379";"Myl�?¨ne Farmer de A �?  Z";"Florence Rajon";"2003";"Les guides Musicbook";"http://images.amazon.com/images/P/2843431379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2843431379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2843431379.01.LZZZZZZZ.jpg"
"2871294313";"Psychometrer Eiji, tome 7";"Masashi Asaki";"2002";"Kana";"http://images.amazon.com/images/P/2871294313.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2871294313.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2871294313.01.LZZZZZZZ.jpg"
"2070512541";"Matilda";"Roald Dahl";"2002";"Contemporary French Fiction";"http://images.amazon.com/images/P/2070512541.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070512541.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070512541.01.LZZZZZZZ.jpg"
"2266053086";"Le mal d'enfance";"Claude Couderc";"1994";"Pocket";"http://images.amazon.com/images/P/2266053086.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2266053086.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2266053086.01.LZZZZZZZ.jpg"
"2070367428";"Autant En Emporte: Le Vent 3";"Margaret Mitchell";"0";"Editions Flammarion";"http://images.amazon.com/images/P/2070367428.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070367428.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070367428.01.LZZZZZZZ.jpg"
"2070367401";"Autant en emporte le vent, tome 1";"Margaret Mitchell";"1976";"Gallimard";"http://images.amazon.com/images/P/2070367401.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070367401.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070367401.01.LZZZZZZZ.jpg"
"2266026534";"La Planete Des Singes: La Planete Des Singes";"Boulle";"0";"Pocket";"http://images.amazon.com/images/P/2266026534.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2266026534.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2266026534.01.LZZZZZZZ.jpg"
"2038715505";"Candide";"Voltaire";"1998";"Continental Book Co";"http://images.amazon.com/images/P/2038715505.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2038715505.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2038715505.01.LZZZZZZZ.jpg"
"2840989166";"Personne n'est parfait, maman !";"Thomas Saillofest";"2003";"Michel Lafon";"http://images.amazon.com/images/P/2840989166.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2840989166.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2840989166.01.LZZZZZZZ.jpg"
"2859403639";"Les naufragés de Dieu: Aventures d'un protestant et de ses compagnons exilés en deux îles désertes de l'océan Indien, 1690-1698 (D'ailleurs)";"François Le Guat";"1995";"Phébus";"http://images.amazon.com/images/P/2859403639.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2859403639.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2859403639.01.LZZZZZZZ.jpg"
"2804605876";"Les Pigeons de Notre-Dame";"Patrick Virelles";"2001";"Renaissance du Livre";"http://images.amazon.com/images/P/2804605876.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2804605876.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2804605876.01.LZZZZZZZ.jpg"
"2266045938";"La rivi�?¨re Esp�?©rance. 1";"Christian Signol";"1992";"Presses Pocket";"http://images.amazon.com/images/P/2266045938.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2266045938.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2266045938.01.LZZZZZZZ.jpg"
"0312979770";"The Seven Dials Mystery (St. Martin's Minotaur Mysteries)";"Agatha Christie";"2001";"St. Martin's Paperbacks";"http://images.amazon.com/images/P/0312979770.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312979770.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312979770.01.LZZZZZZZ.jpg"
"1565120264";"Molly Flanagan and the Holy Ghost";"Margaret Skinner";"1995";"Workman Pub Co";"http://images.amazon.com/images/P/1565120264.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1565120264.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1565120264.01.LZZZZZZZ.jpg"
"0679427694";"Littlejohn (Vintage Contempories)";"Howard Owen";"1993";"Villard Books";"http://images.amazon.com/images/P/0679427694.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679427694.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679427694.01.LZZZZZZZ.jpg"
"0452272181";"The Collected Stories";"Reynolds Price";"1994";"Plume Books";"http://images.amazon.com/images/P/0452272181.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452272181.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452272181.01.LZZZZZZZ.jpg"
"0060264608";"The Long Winter";"Laura Ingalls Wilder";"1953";"HarperCollins";"http://images.amazon.com/images/P/0060264608.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060264608.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060264608.01.LZZZZZZZ.jpg"
"074320512X";"Wide Blue Yonder : A Novel";"Jean Thompson";"2001";"Simon &amp; Schuster";"http://images.amazon.com/images/P/074320512X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/074320512X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/074320512X.01.LZZZZZZZ.jpg"
"0892743840";"Jack and the Beanstalk (Little Castle Book)";"Beverly Burgess";"1985";"Harrison House";"http://images.amazon.com/images/P/0892743840.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0892743840.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0892743840.01.LZZZZZZZ.jpg"
"0375405909";"French Lessons: Adventures with Knife, Fork, and Corkscrew";"Peter Mayle";"2001";"Alfred A. Knopf";"http://images.amazon.com/images/P/0375405909.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375405909.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375405909.01.LZZZZZZZ.jpg"
"0446673781";"One L : The Turbulent True Story of a First Year at Harvard Law School";"Scott Turow";"1997";"Warner Books";"http://images.amazon.com/images/P/0446673781.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446673781.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446673781.01.LZZZZZZZ.jpg"
"1889833746";"Cottage for Sale--Must Be Moved: A Woman Moves a House to Make a Home";"Kate Whouley";"2004";"Commonwealth Editions";"http://images.amazon.com/images/P/1889833746.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1889833746.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1889833746.01.LZZZZZZZ.jpg"
"0060183489";"She Flew the Coop: A Novel Concerning Life, Death, Sex, and Recipes in Limoges, Louisiana";"Michael Lee West";"1994";"Harpercollins";"http://images.amazon.com/images/P/0060183489.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060183489.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060183489.01.LZZZZZZZ.jpg"
"0553581716";"Them Bones : A Mystery from the Mississippi Delta";"CAROLYN HAINES";"1999";"Bantam";"http://images.amazon.com/images/P/0553581716.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553581716.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553581716.01.LZZZZZZZ.jpg"
"0316800775";"On Bear Mountain: A Novel";"Deborah Smith";"2001";"Little Brown and Company";"http://images.amazon.com/images/P/0316800775.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316800775.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316800775.01.LZZZZZZZ.jpg"
"006019958X";"Savannah Blues";"Mary Kay Andrews";"2002";"HarperCollins";"http://images.amazon.com/images/P/006019958X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/006019958X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/006019958X.01.LZZZZZZZ.jpg"
"1575668033";"Tempting";"Susan Johnson";"2001";"BRAVA";"http://images.amazon.com/images/P/1575668033.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1575668033.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1575668033.01.LZZZZZZZ.jpg"
"038549128X";"Candles on Bay Street: A Novel";"K. C. McKinnon";"1999";"Doubleday Books";"http://images.amazon.com/images/P/038549128X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/038549128X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/038549128X.01.LZZZZZZZ.jpg"
"0061084409";"The Beach House";"Georgia Bockoven";"1997";"HarperTorch";"http://images.amazon.com/images/P/0061084409.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061084409.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061084409.01.LZZZZZZZ.jpg"
"0886775523";"Sword and Sorceress X: An Anthology of Heroic Fantasy (Sword and Sorceress Short Fiction Anthology Series)";"Marion Zimmer Bradley";"1993";"New Amer Library";"http://images.amazon.com/images/P/0886775523.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886775523.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886775523.01.LZZZZZZZ.jpg"
"1885173334";"Manmade for Murder: A Mystery";"David Burton";"1997";"Midpoint Trade Books Inc";"http://images.amazon.com/images/P/1885173334.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1885173334.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1885173334.01.LZZZZZZZ.jpg"
"0595164560";"Murder on the Rocks";"Jan B. Elliot";"2000";"Writers Club Press";"http://images.amazon.com/images/P/0595164560.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0595164560.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0595164560.01.LZZZZZZZ.jpg"
"0451523636";"Frankenstein, Dracula, Dr. Jekyll and Mr. Hyde";"Bram Stoker";"1982";"Signet Classics";"http://images.amazon.com/images/P/0451523636.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451523636.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451523636.01.LZZZZZZZ.jpg"
"1402709668";"The Great IQ Puzzle Book : Over 600 New Brain-Teasing Puzzles";"Philip Carter";"2003";"Sterling";"http://images.amazon.com/images/P/1402709668.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1402709668.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1402709668.01.LZZZZZZZ.jpg"
"0684818299";"Many Rivers to Cross : Of Good Running Water, Native Trout, and the Remains Of Wilderness";"M.r. Montgomery";"1996";"Touchstone";"http://images.amazon.com/images/P/0684818299.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684818299.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684818299.01.LZZZZZZZ.jpg"
"0451525973";"The Portrait of a Lady";"Henry James";"1995";"Signet Classics";"http://images.amazon.com/images/P/0451525973.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451525973.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451525973.01.LZZZZZZZ.jpg"
"0312422911";"Child of My Heart : A Novel";"Alice McDermott";"2003";"Picador";"http://images.amazon.com/images/P/0312422911.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312422911.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312422911.01.LZZZZZZZ.jpg"
"0425130282";"A Pocket Full of Rye (Miss Marple Mysteries (Paperback))";"Agatha Christie";"1996";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425130282.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425130282.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425130282.01.LZZZZZZZ.jpg"
"0452272599";"M Butterfly";"David Henry Hwang";"1994";"Plume Books";"http://images.amazon.com/images/P/0452272599.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452272599.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452272599.01.LZZZZZZZ.jpg"
"156156401X";"Spiders (Eyes On Nature)";"Jane Parker Resnick";"1996";"Kidsbooks Inc";"http://images.amazon.com/images/P/156156401X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/156156401X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/156156401X.01.LZZZZZZZ.jpg"
"0816735271";"Rocks and Minerals";"Mary Packard";"1995";"Troll Communications";"http://images.amazon.com/images/P/0816735271.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0816735271.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0816735271.01.LZZZZZZZ.jpg"
"059053744X";"Our Favorite Creatures (Kratts' Creatures)";"Martin Kratt";"1996";"Scholastic Paperbacks (T)";"http://images.amazon.com/images/P/059053744X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/059053744X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/059053744X.01.LZZZZZZZ.jpg"
"0375401229";"Tuff";"Paul Beatty";"2000";"Alfred A. Knopf";"http://images.amazon.com/images/P/0375401229.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375401229.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375401229.01.LZZZZZZZ.jpg"
"0553574442";"Valley of the Sun";"LOUIS L'AMOUR";"1996";"Bantam";"http://images.amazon.com/images/P/0553574442.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553574442.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553574442.01.LZZZZZZZ.jpg"
"0449131467";"Horse Soldiers";"Bill Pronzini";"1987";"Fawcett Books";"http://images.amazon.com/images/P/0449131467.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449131467.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449131467.01.LZZZZZZZ.jpg"
"0515040045";"Getaway world";"E. E. Smith";"1977";"Pyramid Publications";"http://images.amazon.com/images/P/0515040045.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515040045.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515040045.01.LZZZZZZZ.jpg"
"0553117270";"Beyond and back : those who died and lived to tell it";"Ralph Wilkerson";"1978";"Bantam Books";"http://images.amazon.com/images/P/0553117270.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553117270.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553117270.01.LZZZZZZZ.jpg"
"0441959156";"The Zenda Vendetta (Time Wars, No 4)";"Simon Hawke";"1985";"Ace Books";"http://images.amazon.com/images/P/0441959156.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441959156.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441959156.01.LZZZZZZZ.jpg"
"0441565662";"The Nautilus Sanction (Time Wars, No. 5)";"Simon Hawke";"1985";"Ace Books";"http://images.amazon.com/images/P/0441565662.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441565662.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441565662.01.LZZZZZZZ.jpg"
"0441437257";"The Khyber Connection (Time Wars, No. 6)";"Simon Hawke";"1986";"Ace Books";"http://images.amazon.com/images/P/0441437257.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441437257.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441437257.01.LZZZZZZZ.jpg"
"1555842399";"Prospects of England: Two Thousand Years Seen Through Twelve English Towns";"Adam Nicolson";"1989";"Pub Group West";"http://images.amazon.com/images/P/1555842399.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1555842399.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1555842399.01.LZZZZZZZ.jpg"
"082300984X";"Fashion (A Crash Course)";"Andrew Tucker";"2000";"Watson-Guptill Pubns";"http://images.amazon.com/images/P/082300984X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/082300984X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/082300984X.01.LZZZZZZZ.jpg"
"0345406230";"School of Fire (Starfist, No 2)";"David Sherman";"1998";"Del Rey Books";"http://images.amazon.com/images/P/0345406230.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345406230.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345406230.01.LZZZZZZZ.jpg"
"0373057210";"Shipwrecked (Silhouette Desire, No. 721)";"Jackie Merritt";"1992";"Silhouette";"http://images.amazon.com/images/P/0373057210.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373057210.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373057210.01.LZZZZZZZ.jpg"
"0373055668";"Babe In The Woods (Harlequin Desire, No. 566)";"Jackie Merritt";"1990";"Silhouette";"http://images.amazon.com/images/P/0373055668.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373055668.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373055668.01.LZZZZZZZ.jpg"
"0263795128";"The Right Choice (Romance)";"Catherine George";"1996";"Harlequin Mills &amp; Boon Ltd";"http://images.amazon.com/images/P/0263795128.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0263795128.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0263795128.01.LZZZZZZZ.jpg"
"0376013192";"Ideas for Great Bathrooms (Ideas for Great)";"Sunset Books";"1999";"Sunset Publishing Corporation";"http://images.amazon.com/images/P/0376013192.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0376013192.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0376013192.01.LZZZZZZZ.jpg"
"0897214145";"Ortho's All About Bathroom Remodeling (Ortho's All About Home Improvement)";"Larry Hodgson";"1998";"Rodale Press";"http://images.amazon.com/images/P/0897214145.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0897214145.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0897214145.01.LZZZZZZZ.jpg"
"0376090553";"Bathrooms Planning &amp; Remodeling: Planning &amp; Remodeling (Southern Living (Paperback Sunset))";"Scott Atkinson";"1999";"Sunset Publishing Corporation";"http://images.amazon.com/images/P/0376090553.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0376090553.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0376090553.01.LZZZZZZZ.jpg"
"034542526X";"Steel Gauntlet (Starfist, No 3)";"David Sherman";"1999";"Del Rey Books";"http://images.amazon.com/images/P/034542526X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/034542526X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/034542526X.01.LZZZZZZZ.jpg"
"0062733710";"The Big Book of Life's Instructions: Simple Solutions for Complicated Lives";"Sheree Bykofsky";"1995";"Harpercollins";"http://images.amazon.com/images/P/0062733710.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0062733710.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0062733710.01.LZZZZZZZ.jpg"
"026379850X";"All She Wants for Christmas (Enchanted)";"Liz Fielding";"1996";"Harlequin Mills &amp; Boon Ltd";"http://images.amazon.com/images/P/026379850X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/026379850X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/026379850X.01.LZZZZZZZ.jpg"
"0373822219";"Man from the North Country";"Laurie Paige";"2000";"Harlequin Books";"http://images.amazon.com/images/P/0373822219.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373822219.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373822219.01.LZZZZZZZ.jpg"
"0373258216";"Single, Sexy ... And Sold! (Bachelor Auction) (Harlequin Temptation, 721)";"Vicki Lewis Thompson";"1999";"Harlequin";"http://images.amazon.com/images/P/0373258216.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373258216.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373258216.01.LZZZZZZZ.jpg"
"1586605232";"United We Stand";"Joan Croston";"2002";"Barbour Bargain Books";"http://images.amazon.com/images/P/1586605232.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1586605232.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1586605232.01.LZZZZZZZ.jpg"
"0440218985";"2041: Twelve Short Stories About the Future by Top Science Fiction Writers";"Jane Yolen";"1994";"Laurel-Leaf Books";"http://images.amazon.com/images/P/0440218985.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440218985.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440218985.01.LZZZZZZZ.jpg"
"0671792253";"CLASS : A GUIDE THROUGH THE AMERICAN STATUS SYSTEM";"Paul Fussell";"1992";"Touchstone";"http://images.amazon.com/images/P/0671792253.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671792253.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671792253.01.LZZZZZZZ.jpg"
"0446301825";"C.A.T. : Tower of Blood";"Spike Andrews";"1982";"Warner Books, Incorporated";"http://images.amazon.com/images/P/0446301825.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446301825.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446301825.01.LZZZZZZZ.jpg"
"0345278372";"Thuvia, Maid of Mars (Martian Tales #4)";"Edgar Rice Burroughs";"1973";"Del Rey Books";"http://images.amazon.com/images/P/0345278372.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345278372.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345278372.01.LZZZZZZZ.jpg"
"0263787478";"Old Desires";"Liz Fielding";"1994";"Harlequin Mills &amp; Boon Ltd";"http://images.amazon.com/images/P/0263787478.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0263787478.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0263787478.01.LZZZZZZZ.jpg"
"037324357X";"Man Alone (Morgans Mercenaries: Maveric Hearst, 50th Book) (Special Edition, 1357)";"Lindsay McKenna";"2000";"Silhouette";"http://images.amazon.com/images/P/037324357X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037324357X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037324357X.01.LZZZZZZZ.jpg"
"0802114350";"The Complete Home Organizer";"Maxine Ordesky";"1993";"Pub Group West";"http://images.amazon.com/images/P/0802114350.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0802114350.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0802114350.01.LZZZZZZZ.jpg"
"0806964650";"Better Scrapbooking";"Vanessa-Ann";"1999";"Sterling Publishing";"http://images.amazon.com/images/P/0806964650.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0806964650.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0806964650.01.LZZZZZZZ.jpg"
"0789423936";"Decorating Hints &amp; Tips: More Than 2000 Practical Solutions to Help You Improve Your Home";"Julian Cassell";"1998";"Dorling Kindersley Publishing";"http://images.amazon.com/images/P/0789423936.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0789423936.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0789423936.01.LZZZZZZZ.jpg"
"0373244428";"Woman Of Innocence (Morgan'S Mercenaries: Destiny'S Women) (Silhouette Special Edition, No. 1442)";"Lindsay Mckenna";"2002";"Silhouette";"http://images.amazon.com/images/P/0373244428.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373244428.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373244428.01.LZZZZZZZ.jpg"
"0373244088";"When I See Your Face (The Windraven Legacy) (Silhouette 1408)";"Laurie Paige";"2001";"Silhouette";"http://images.amazon.com/images/P/0373244088.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373244088.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373244088.01.LZZZZZZZ.jpg"
"0345443721";"Starfist Kingdom's Fury (Starfist (Paperback))";"David Sherman";"2003";"Del Rey Books";"http://images.amazon.com/images/P/0345443721.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345443721.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345443721.01.LZZZZZZZ.jpg"
"0345435915";"Technokill (Starfist, Book 5)";"David Sherman";"2000";"Del Rey Books";"http://images.amazon.com/images/P/0345435915.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345435915.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345435915.01.LZZZZZZZ.jpg"
"0345435923";"Starfist: Hangfire : Book VI (Starfist (Paperback))";"DAVID SHERMAN";"2001";"Del Rey";"http://images.amazon.com/images/P/0345435923.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345435923.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345435923.01.LZZZZZZZ.jpg"
"0345443713";"Kingdom's Swords (Starfist, 7)";"David Sherman";"2002";"Del Rey Books";"http://images.amazon.com/images/P/0345443713.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345443713.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345443713.01.LZZZZZZZ.jpg"
"0671698184";"ALTERNATIVES";"Robert Adams";"1989";"Baen";"http://images.amazon.com/images/P/0671698184.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671698184.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671698184.01.LZZZZZZZ.jpg"
"0373650299";"Cowboy On The Run (Worlds Most Eligible Bachelors) (Worlds Most Eligible Bachelors)";"Anne McAllister";"1999";"Harlequin";"http://images.amazon.com/images/P/0373650299.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373650299.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373650299.01.LZZZZZZZ.jpg"
"0373520751";"Cowboys Are For Loving (The Cutlers Of Shady Lady Ranch) (Silhouette Yours Truly)";"Marie Ferrarella";"1998";"Silhouette";"http://images.amazon.com/images/P/0373520751.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373520751.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373520751.01.LZZZZZZZ.jpg"
